Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NKE,NKE,NKE,NKE,NKE,,,
2020-08-20,2020,8,20,Thursday,33,2020-33,100.38,101.48,100.18,100.8,4304000,-0.0035058941440510027,97.09714285714287,92.8668
2020-08-21,2020,8,21,Friday,33,2020-33,100.79,102.44,100.56,102.42,5564000,0.01610958477756408,97.85857142857142,93.13879999999999
2020-08-24,2020,8,24,Monday,34,2020-34,102.65,104.52,102.56,104.36,8173100,0.01895222486364201,98.825,93.4262
2020-08-25,2020,8,25,Tuesday,34,2020-34,104.52,104.78,103.67,104.06,4380900,-0.002861315251731389,99.5292857142857,93.6812
2020-08-26,2020,8,26,Wednesday,34,2020-34,104.45,104.61,103.86,104.08,4477900,0.00017918040945219538,100.26785714285714,93.9142
2020-08-27,2020,8,27,Thursday,34,2020-34,104.51,105.26,103.12,103.44,4390800,-0.006186627385003529,100.86642857142856,94.1312
2020-08-28,2020,8,28,Friday,34,2020-34,103.83,105.38,103.42,105.02,3731100,0.015326235690291234,101.34142857142857,94.39399999999999
2020-08-31,2020,8,31,Monday,35,2020-35,104.88,105.24,103.95,104.65,3519800,-0.0035623272883655854,101.8092857142857,94.69939999999998
2020-09-01,2020,9,1,Tuesday,35,2020-35,104.75,107.47,104.59,107.41,4912400,0.026365268218655258,102.46785714285716,94.9902
2020-09-02,2020,9,2,Wednesday,35,2020-35,107.61,109.81,107.09,109.24,6775400,0.01706715699011374,103.16999999999999,95.2728
2020-09-03,2020,9,3,Thursday,35,2020-35,109.24,109.34,104.75,105.55,7264400,-0.033818452819733835,103.61500000000001,95.5158
2020-09-04,2020,9,4,Friday,35,2020-35,105.65,106.39,103.08,105.13,5157600,-0.003987677068055917,104.08142857142856,95.72579999999999
2020-09-08,2020,9,8,Tuesday,36,2020-36,104.09,106.47,103.39,105.43,5300100,0.002847044201322868,104.48142857142857,96.086
2020-09-09,2020,9,9,Wednesday,36,2020-36,105.71,108.69,105.53,107.47,5997900,0.019339891867623527,104.93285714285715,96.446
2020-09-10,2020,9,10,Thursday,36,2020-36,108.4,110.58,106.62,107.36,5032800,-0.0009572842773654111,105.40142857142857,96.7632
2020-09-11,2020,9,11,Friday,36,2020-36,109.2,111.53,108.89,110.36,8565200,0.02796393682975995,105.96857142857144,97.1524
2020-09-14,2020,9,14,Monday,37,2020-37,110.83,112.17,110.52,111.56,4990300,0.010847583699659324,106.48285714285714,97.54639999999999
2020-09-15,2020,9,15,Tuesday,37,2020-37,111.95,112.68,111.47,111.55,5934200,-8.391104526495052e-05,107.01785714285714,97.9118
2020-09-16,2020,9,16,Wednesday,37,2020-37,110.65,111.95,110.51,110.92,7023700,-0.005701300443097024,107.50642857142859,98.3184
2020-09-17,2020,9,17,Thursday,37,2020-37,109.75,110.88,108.31,108.83,7376400,-0.01880432300365109,107.89142857142858,98.6502
2020-09-18,2020,9,18,Friday,37,2020-37,107.96,110.28,107.08,107.24,12876600,-0.01460973978913771,108.05,98.98479999999999
2020-09-21,2020,9,21,Monday,38,2020-38,105.64,106.68,104.51,106.03,8486400,-0.011250575277532926,108.14857142857143,99.27640000000001
2020-09-22,2020,9,22,Tuesday,38,2020-38,105.78,109.62,105.55,109.31,13007200,0.030872309473843895,108.28428571428572,99.6622
2020-09-23,2020,9,23,Wednesday,38,2020-38,121.79,121.94,117.15,118.89,37822700,0.08761860756317441,108.97357142857143,100.234
2020-09-24,2020,9,24,Thursday,38,2020-38,118.26,119.29,115.32,116.68,13485800,-0.018566581654704817,109.76857142857143,100.72839999999998
2020-09-25,2020,9,25,Friday,38,2020-38,115.65,116.68,114.36,116.19,9182800,-0.004168258060331276,110.55857142857143,101.2368
2020-09-28,2020,9,28,Monday,39,2020-39,117.06,118.02,115.87,116.28,7525000,0.0007243858331615893,111.33357142857143,101.76539999999999
